"ST","AGEP","race","hispanic","female","logwage","logearn","field","mfield"
"49",32,1,1,0,6.72543372218818,10.8197782844103,59,10
"49",33,1,0,0,7.36201055125973,11.0508900053737,25,10
"49",40,1,0,0,7.60090245954208,11.289781913656,26,8
"49",31,1,0,1,6.31996861408002,10.1266311038503,61,9
"49",36,1,0,0,8.77441605638331,12.5810785461536,62,6
"49",31,1,0,0,6.71538338633468,10.4042628404486,19,1
"49",39,1,0,1,6.65286302935335,10.3417424834673,23,3
"49",40,1,0,0,6.95654544315157,10.6454248972655,23,3
"49",37,1,0,1,6.80239476332431,10.4912742174382,23,3
"49",34,1,0,0,7.04128667160666,11.289781913656,50,7
"49",31,1,0,0,6.05208916892442,9.74096862303835,60,8
"49",36,1,0,0,7.39326309476384,11.0821425488778,62,6
"49",34,1,0,0,7.42356844425917,11.1124478983731,41,10
"49",29,1,0,1,6.67414042780063,10.7684849900227,19,1
"49",31,1,0,0,7.22620901010067,10.9150884642146,23,3
"49",28,1,0,0,7.48155570190952,11.1704351560235,24,4
"49",39,1,0,0,6.08677472691231,9.99879773234045,62,6
"49",31,1,0,0,7.24422751560335,11.3385720778255,29,10
"49",35,1,0,0,7.39326309476384,11.0821425488778,62,6
"49",37,4,1,1,6.34244146993208,10.1266311038503,62,6
"49",26,1,0,0,6.68461172766793,10.4912742174382,62,6
"49",26,1,0,0,7.34601020991329,11.0348896640272,21,2
"49",33,4,0,1,6.3456363608286,10.2576593662567,14,7
"49",38,1,0,0,8.07868822922987,11.7675676833438,21,2
"49",29,1,0,0,6.62007320653036,10.3089526606443,62,6
"49",29,1,0,0,7.22620901010067,10.9150884642146,24,4
"49",28,1,0,0,7.20785987143248,10.8967393255464,52,5
"49",35,1,0,0,7.41858090274813,11.2252433925184,11,7
"49",37,1,0,0,7.69621263934641,11.6082356447746,41,10
"49",30,1,0,1,7.20785987143248,10.8967393255464,62,6
"49",39,1,0,0,7.13089883029635,10.8197782844103,55,5
"49",37,2,0,1,6.30991827822652,9.99879773234045,62,6
"49",34,1,0,0,6.96837990079857,10.6572593549125,40,10
"49",26,1,0,0,7.17011954344963,10.8589989975636,24,4
"49",37,1,0,0,7.02553831463852,10.7144177687525,55,5
"49",31,1,0,0,7.35404238161056,11.2252433925184,26,8
"49",28,1,0,0,6.66659322216525,10.4042628404486,13,7
"49",34,3,0,1,6.85646198459459,10.5453414387085,62,6
"49",34,1,0,0,6.76465443534146,10.8589989975636,19,1
"49",38,1,0,1,7.39326309476384,11.0821425488778,61,9
"49",33,1,0,0,7.3132203870903,11.0020998412042,62,6
"49",37,1,0,1,6.5976003506783,10.4042628404486,23,3
"49",30,1,0,1,6.10924758276437,9.7981270368783,60,8
"49",28,1,0,0,6.90775527898214,10.5966347330961,21,2
"49",36,4,1,0,7.13089883029635,10.8197782844103,62,6
"49",35,1,0,0,7.66152708135852,11.3504065354725,36,7
"49",38,1,0,0,8.66905554072548,12.5810785461536,24,4
"49",35,1,0,0,6.37672694789863,10.2887499533268,23,3
"49",31,1,0,0,7.45298232946546,11.1418617835794,24,4
"49",29,1,0,0,6.95654544315157,10.6454248972655,60,8
"49",40,4,1,0,7.17011954344963,11.0821425488778,24,4
"49",37,1,0,0,6.90775527898214,10.5966347330961,52,5
"49",36,1,0,0,7.72973533138505,11.418614785499,24,4
"49",27,1,0,0,7.09007683577609,11.0020998412042,24,4
"49",26,1,0,0,7.09007683577609,11.0020998412042,24,4
"49",34,1,0,0,7.41858090274813,11.2252433925184,62,6
"49",29,1,0,1,7.03558865049202,10.8197782844103,50,7
"49",39,1,0,1,6.26771792373614,10.2750511089686,23,3
"49",30,1,0,0,7.08775933763573,10.6712782760918,61,9
"49",35,1,0,1,6.77422388635761,10.4631033404715,62,6
"49",34,1,0,1,7.46737106691756,11.0508900053737,61,9
"49",32,1,0,0,6.80239476332431,10.4912742174382,62,6
"49",32,1,0,0,6.5510803350434,10.2399597891573,11,7
"49",31,1,0,1,6.90775527898214,10.5966347330961,60,8
"49",39,4,0,0,6.10127941311519,10.1266311038503,23,3
"49",40,1,0,0,7.80157315500423,11.6082356447746,21,2
"49",30,1,0,0,7.3132203870903,11.0020998412042,62,6
"49",36,1,0,1,6.5792512120101,10.4912742174382,23,3
"49",34,1,0,0,6.65286302935335,10.3417424834673,62,6
"49",29,4,1,0,6.62007320653036,10.3089526606443,62,6
"49",36,1,0,1,7.46737106691756,11.1562505210315,55,5
"49",33,1,0,0,6.05208916892442,9.74096862303835,52,5
"49",32,1,0,0,7.13089883029635,11.2252433925184,34,8
"49",40,1,0,0,6.78840852134957,10.4772879754635,55,5
"49",32,1,0,0,7.19543735143392,11.0020998412042,62,6
"49",27,1,0,1,7.13089883029635,10.7144177687525,61,9
"49",30,1,0,0,5.7037824746562,9.7981270368783,23,3
"49",35,1,0,1,7.0838072227625,10.7726866768764,55,5
"49",31,1,0,0,6.68461172766793,10.3734911817819,29,10
"49",32,1,1,1,7.19543735143392,11.0020998412042,33,8
"49",29,1,0,1,7.24422751560335,11.1562505210315,62,6
"49",33,1,0,1,7.42356844425917,11.1124478983731,61,9
"49",30,1,0,0,7.09007683577609,10.77895628989,52,5
"49",37,1,0,0,7.71868549519847,11.4075649493124,21,2
"49",35,1,0,0,7.27931883541462,10.9681982895286,52,5
"49",33,1,0,0,6.87471542490394,10.5635948790179,11,7
"49",32,1,0,1,6.4377516497364,10.1266311038503,54,10
"49",38,1,0,1,6.57228254269401,10.2611619968079,62,6
"49",38,1,0,0,7.55544008546533,11.3621025752356,60,8
"49",36,1,0,0,7.45298232946546,11.1418617835794,24,4
"49",39,1,0,0,7.20042489294496,11.1124478983731,62,6
"49",31,4,1,1,5.87563273158286,9.74683374249075,62,6
"49",34,3,0,0,8.38935981990635,12.0782392740203,52,5
"49",38,1,1,0,7.13089883029635,10.8197782844103,62,6
"49",31,1,0,0,6.77422388635761,10.4631033404715,55,5
"49",32,1,0,0,7.86326672400957,11.7752897294377,62,6
"49",40,1,0,0,7.19543735143392,11.0020998412042,33,8
"49",35,1,0,1,7.32646561384032,11.2384886192685,61,9
"49",35,1,0,0,6.86123526334724,10.6454248972655,61,9
"49",38,1,0,0,7.66152708135852,11.3504065354725,19,1
"49",26,1,0,1,6.74817320915767,10.4370526632716,19,1
"49",26,1,0,0,6.26339826259162,9.95227771670556,55,5
"49",40,1,0,1,7.16798050520088,10.751499443657,62,6
"49",35,1,0,1,6.62007320653036,10.3089526606443,11,7
"49",40,1,0,0,7.54960916515453,11.2384886192685,41,10
"49",29,1,0,0,6.80239476332431,10.4912742174382,61,9
"49",26,1,0,0,7.02553831463852,10.7144177687525,50,7
"49",32,1,0,1,7.01311579463996,10.8197782844103,41,10
"49",27,1,0,1,6.74523634948436,10.4341158035983,23,3
"49",32,1,0,0,6.91274282049318,10.6016222746071,53,10
"49",36,1,0,0,7.71868549519847,11.4075649493124,62,6
"49",31,1,0,1,7.21196665338513,11.0186291431554,23,3
"49",27,1,0,0,6.77422388635761,10.4631033404715,25,10
"49",29,1,0,0,6.57228254269401,10.2611619968079,13,7
"49",30,1,0,0,7.46737106691756,11.1562505210315,24,4
"49",30,1,0,0,6.30161947541182,10.3089526606443,49,10
"49",39,1,0,0,7.32094243318421,11.0821425488778,21,2
"49",28,1,0,0,6.72142570079064,10.4103051549046,33,8
"49",27,1,0,1,6.58961399904565,10.2784934531596,33,8
"49",32,1,0,0,6.68461172766793,10.3734911817819,19,1
"49",35,1,0,0,7.39326309476384,11.0821425488778,55,5
"49",37,1,0,0,7.03291842193614,11.3504065354725,36,7
"49",30,1,0,0,6.40319926822974,10.3734911817819,24,4
"49",31,1,0,1,6.62007320653036,10.3089526606443,19,1
"49",30,1,0,0,6.26339826259162,9.95227771670556,62,6
"49",40,1,0,0,6.78997224332575,10.5966347330961,19,1
"49",27,1,0,0,7.75505313936934,11.5617156291397,24,4
"49",34,1,0,1,5.74460446917646,9.43348392329039,62,6
"49",29,1,0,0,7.07138470276394,10.8780471925343,55,5
"49",30,1,0,1,6.95654544315157,10.6454248972655,19,1
"49",35,1,0,1,7.10842597444429,10.6919449129004,34,8
"49",37,1,0,0,7.71868549519847,11.8130300574206,62,6
"49",33,1,0,0,7.24422751560335,11.1562505210315,56,10
"49",34,1,0,0,7.6377164326648,11.3265958867787,24,4
"49",35,1,0,0,7.39326309476384,11.0821425488778,24,4
"49",36,1,0,1,7.42322128230463,11.1844213979982,62,6
"49",34,1,0,0,7.9686272396674,11.7752897294377,21,2
"49",39,1,0,1,6.95654544315157,10.6454248972655,33,8
"49",40,1,1,1,7.45298232946546,11.1418617835794,62,6
"49",40,1,0,0,7.50933526601659,11.1982147201305,21,2
"49",29,1,0,1,6.26339826259162,9.95227771670556,61,9
"49",38,1,0,0,6.94456925210485,10.6334487062188,62,6
"49",30,1,0,0,7.17011954344963,10.8589989975636,26,8
"49",37,1,0,1,6.90775527898214,10.5966347330961,19,1
"49",29,1,0,0,5.52146091786225,9.90348755253613,62,6
"49",31,1,0,0,6.68461172766793,10.5966347330961,23,3
"49",39,1,0,0,7.49554194388426,11.1844213979982,60,8
"49",36,1,0,0,7.46737106691756,11.1562505210315,48,10
"49",31,1,0,1,6.62007320653036,10.3089526606443,19,1
"49",36,1,1,0,6.47697236288968,10.1658518170036,23,3
"49",28,4,0,1,6.74523634948436,10.4341158035983,62,6
"49",31,1,0,1,7.41858090274813,11.5129254649702,52,5
"49",26,1,0,0,7.3132203870903,11.0020998412042,24,4
"49",39,1,0,0,8.0471895621705,11.7360690162844,25,10
"49",26,1,0,0,6.88243747099785,10.5713169251118,62,6
"49",26,1,0,1,6.7093043402583,10.3981837943722,23,3
"49",35,1,0,0,6.99956282823526,10.9508065468167,62,6
"49",30,1,0,0,7.33519929380908,11.4295438560312,36,7
"49",29,1,0,1,7.34958803126118,11.1562505210315,61,9
"49",29,1,0,0,7.02997291170639,10.7188523658203,24,4
"49",34,1,0,0,6.08107670579767,9.95227771670556,24,4
"49",37,1,0,1,6.28226674689601,9.97114620100994,40,10
"49",26,1,0,1,6.90775527898214,10.5966347330961,29,10
"49",33,1,0,1,6.98471632011827,10.8967393255464,36,7
"49",33,1,0,0,7.4637013380286,11.1272629841582,36,7
"49",30,1,0,0,7.13089883029635,10.8197782844103,23,3
"49",35,1,0,0,7.36201055125973,11.0508900053737,21,2
"49",31,1,0,0,6.98471632011827,10.8967393255464,55,5
"49",36,1,0,1,6.47697236288968,10.1658518170036,23,3
"49",28,1,0,1,6.25382881157547,10.0604913013458,23,3
"49",26,1,0,0,6.21460809842219,10.3089526606443,26,8
"49",33,1,0,1,6.90775527898214,10.5966347330961,23,3
"49",31,1,0,0,7.18916773842032,10.8780471925343,21,2
"49",27,3,0,0,6.39692965521615,10.0858091093301,21,2
"49",34,1,0,0,7.82404601085629,11.5129254649702,62,6
"49",27,1,0,1,6.30991827822652,9.99879773234045,52,5
"49",34,1,0,0,7.60090245954208,11.5129254649702,19,1
"50",32,1,0,1,7.01311579463996,10.8197782844103,26,8
"50",33,1,0,0,7.60090245954208,11.6952470217642,60,8
"50",34,1,0,1,6.4377516497364,10.1266311038503,60,8
"50",35,1,0,0,6.68461172766793,10.4912742174382,24,4
"50",39,1,0,1,6.65286302935335,10.3417424834673,62,6
"50",36,1,0,0,7.57558465155779,11.2644641056717,62,6
"50",37,1,0,0,7.60090245954208,11.5129254649702,62,6
"50",35,1,0,0,6.68461172766793,10.3734911817819,62,6
"50",28,1,0,1,6.30991827822652,9.99879773234045,62,6
"50",37,1,0,1,6.68461172766793,10.3734911817819,53,10
"50",38,1,0,0,6.51471269087253,10.2035921449865,11,7
"50",27,1,0,1,6.98007594056176,10.6689553946757,36,7
"50",29,1,0,0,6.16448371123962,9.97114620100994,64,8
"50",30,1,0,1,6.47311879357369,10.1619982476876,19,1
"50",30,1,0,1,7.17011954344963,10.8589989975636,55,5
"50",38,1,0,0,7.69051461823177,11.5617156291397,62,6
"50",38,1,0,1,6.77422388635761,10.4631033404715,13,7
"50",28,1,0,1,6.5792512120101,10.4912742174382,48,10
"50",39,1,0,0,7.37775890822787,11.289781913656,62,6
"50",26,1,0,1,6.62007320653036,10.3089526606443,29,10
"50",36,1,0,0,6.90775527898214,11.0020998412042,62,6
"50",36,1,0,0,7.29641326877392,10.9852927228879,61,9
"50",32,1,0,1,6.68461172766793,10.4912742174382,50,7
"50",32,1,0,1,6.95892356555654,10.6478030196705,33,8
"50",36,1,0,0,7.60090245954208,11.4075649493124,13,7
"50",34,1,0,0,6.65929391968364,10.3481733737976,64,8
"50",29,1,0,1,6.08677472691231,9.77565418102624,34,8
"50",31,1,0,1,6.58617165485467,10.2750511089686,29,10
"50",29,1,0,0,6.16331480403464,9.85219425814858,36,7
"50",29,1,0,1,6.68461172766793,10.3734911817819,53,10
"50",37,1,0,0,7.01311579463996,10.8197782844103,52,5
"50",29,1,0,1,6.63809171203303,10.6454248972655,64,8
"50",26,1,0,1,6.73340189183736,10.4222813459513,23,3
"50",37,1,0,0,7.43838353004431,11.1272629841582,21,2
"50",28,1,0,1,6.98007594056176,10.6689553946757,55,5
"50",28,1,0,1,7.41858090274813,11.0020998412042,61,9
"50",29,1,0,0,6.39692965521615,10.3089526606443,62,6
"50",31,4,1,1,5.41610040220442,9.10497985631836,54,10
"50",39,1,0,0,7.46737106691756,11.1562505210315,55,5
"50",39,1,0,1,6.49602055786038,10.1849000119743,62,6
"50",38,1,1,0,7.12084849444285,10.8097279485568,50,7
"50",38,1,0,0,6.21460809842219,10.3089526606443,59,10
"50",40,1,0,0,6.47697236288968,10.1658518170036,62,6
"50",40,1,0,1,7.0475172213573,10.7363966754712,13,7
"50",31,1,0,0,6.46146817635372,10.3734911817819,64,8
"50",29,1,0,0,7.78322401633604,11.47210347045,55,5
"50",40,1,0,0,7.31833548775707,11.4927227576527,55,5
"50",35,1,0,0,7.37775890822787,11.1844213979982,23,3
"50",33,1,0,1,6.62007320653036,10.3089526606443,55,5
"50",30,1,0,1,6.88243747099785,10.5713169251118,13,7
"50",37,1,0,0,6.93128577639233,10.6689553946757,62,6
"50",38,1,0,1,6.62007320653036,10.3089526606443,36,7
"50",34,1,0,0,6.85646198459459,10.5453414387085,60,8
"50",34,1,0,1,7.0475172213573,10.7363966754712,11,7
"50",34,1,0,0,6.75933527386386,10.8197782844103,13,7
"50",34,1,0,0,7.14698496804797,10.7579028806922,62,6
"50",34,1,0,1,7.50933526601659,11.1982147201305,62,6
"50",28,1,0,0,6.36615799654939,10.3734911817819,14,7
"50",32,3,0,0,7.42356844425917,11.1124478983731,21,2
"50",34,1,0,0,6.82979373751242,10.5186731916264,13,7
"50",31,1,0,1,7.00306545878646,10.9150884642146,62,6
"50",26,1,0,0,5.92692602597041,9.61580548008435,19,1
"50",31,1,0,1,7.3132203870903,11.0020998412042,61,9
"50",28,1,0,0,6.58617165485467,10.2750511089686,33,8
"50",26,1,0,0,5.83627165770228,9.52515111181622,60,8
"50",26,1,0,0,6.39692965521615,10.2255710517052,41,10
"50",39,1,0,1,6.79122146272619,10.4801009168401,23,3
"50",31,1,0,1,7.17011954344963,10.8589989975636,61,9
"50",30,1,0,0,7.22620901010067,10.9150884642146,62,6
"50",28,1,0,1,7.10842597444429,10.9150884642146,62,6
"50",35,1,0,0,6.73340189183736,10.6454248972655,60,8
"50",34,1,0,1,6.95654544315157,10.6454248972655,61,9
"50",30,1,0,1,7.43838353004431,11.1272629841582,55,5
"50",30,1,0,0,7.46404327682488,11.2252433925184,24,4
"50",39,1,0,0,7.34601020991329,11.0348896640272,55,5
"50",29,1,0,1,7.13089883029635,10.8197782844103,60,8
"50",39,1,0,0,5.2140570229303,9.80917687306489,60,8
"50",29,1,0,0,6.21460809842219,10.1266311038503,13,7
"50",34,1,0,0,6.5792512120101,10.4912742174382,19,1
"50",33,1,0,1,6.90775527898214,10.5966347330961,62,6
"50",29,1,0,1,6.21460809842219,10.1266311038503,60,8
"50",32,1,0,0,7.0748093636453,11.0821425488778,24,4
"50",34,1,0,1,7.75505313936934,11.5617156291397,62,6
"50",39,1,0,1,7.09007683577609,10.77895628989,54,10
"50",35,1,0,1,6.68461172766793,10.3734911817819,23,3
"50",27,1,0,1,7.15070145759253,10.8395809117065,60,8
"50",32,1,0,1,6.99103161922274,10.6286177789491,54,10
"50",38,1,0,0,7.49554194388426,11.4075649493124,62,6
"50",28,1,0,0,7.09007683577609,10.8967393255464,24,4
"50",26,4,0,1,6.80793494369993,10.4968143978139,13,7
"50",27,1,0,0,6.63002353738352,10.3189029914975,11,7
"50",39,1,0,1,6.71538338633468,10.4042628404486,55,5
"50",29,1,0,1,6.82319789095407,10.4341158035983,55,5
"50",33,1,0,0,6.69803474800007,10.3089526606443,13,7
"50",30,1,0,0,7.34447293059441,11.0821425488778,53,10
"50",32,1,0,0,6.64539101451465,10.8197782844103,53,10
"50",37,1,0,0,6.90775527898214,10.5966347330961,13,7
"50",27,1,0,1,6.61002287067685,10.2989023247908,52,5
"50",31,1,0,1,7.17011954344963,10.8589989975636,48,10
"50",30,1,0,1,6.51471269087253,10.2035921449865,55,5
"50",40,1,0,0,7.60090245954208,11.4075649493124,21,2
"50",28,1,0,1,7.00306545878646,10.6919449129004,13,7
"50",33,1,0,1,7.13886699994552,11.0508900053737,62,6
"50",33,1,0,0,7.27239839257005,11.1844213979982,55,5
"50",38,4,0,1,6.90775527898214,10.5966347330961,52,5
"50",32,1,0,1,6.63746494924222,10.2750511089686,54,10
"50",31,1,0,1,6.74523634948436,10.4341158035983,55,5
"50",37,1,0,1,6.69644618531493,10.4341158035983,52,5
"50",39,3,0,1,6.5792512120101,10.4912742174382,36,7
"50",38,1,0,1,7.02553831463852,10.7144177687525,60,8
"50",31,1,0,0,7.14742813224756,11.0186291431554,62,6
"50",32,1,0,1,6.69394305509681,10.3828225092107,48,10
"50",36,1,0,0,6.62007320653036,10.3089526606443,23,3
"50",33,1,0,0,6.62007320653036,10.3089526606443,26,8
"50",39,1,0,0,7.15070145759253,10.8395809117065,62,6
"50",26,1,0,0,6.37095416881289,10.5453414387085,62,6
"50",40,1,0,1,7.3132203870903,11.0020998412042,62,6
"50",32,1,0,0,6.80239476332431,10.7144177687525,62,6
"50",39,1,0,1,7.71868549519847,11.4075649493124,62,6
"50",34,1,0,0,6.62007320653036,10.4042628404486,61,9
"50",32,1,0,0,7.66152708135852,11.3504065354725,13,7
"50",38,1,0,1,6.4377516497364,10.1266311038503,13,7
"50",40,1,0,0,6.36615799654939,10.3734911817819,62,6
"50",39,1,0,1,7.75505313936934,11.3385720778255,36,7
"50",28,1,0,0,7.60090245954208,11.289781913656,21,2
"50",29,1,0,1,6.31996861408002,10.1266311038503,60,8
"50",27,1,0,0,7.13089883029635,10.8197782844103,62,6
"50",36,1,0,0,7.60090245954208,11.289781913656,59,10
"50",32,1,0,1,6.47697236288968,10.1658518170036,48,10
"50",40,1,0,0,6.72543372218818,10.8197782844103,37,2
"50",39,1,0,0,6.21460809842219,9.90348755253613,55,5
"50",38,1,0,0,6.90775527898214,10.7144177687525,33,8
"51",39,1,0,0,7.67110671821533,11.6784399034478,62,6
"51",30,1,0,1,7.3132203870903,11.0508900053737,21,2
"51",32,1,0,0,6.51471269087253,10.2035921449865,55,5
"51",36,1,0,1,6.62007320653036,10.3089526606443,19,1
"51",37,1,0,0,6.90775527898214,10.5966347330961,36,7
"51",35,4,1,1,7.25997587257149,11.0666383623418,62,6
"51",34,1,0,1,6.81783057145415,10.7298535768823,33,8
"51",33,4,0,0,8.94637482614172,12.8583978315699,40,10
"51",31,1,0,1,7.32974968904151,11.0186291431554,26,8
"51",38,1,0,0,8.53699581871242,12.2258752728264,21,2
"51",36,1,0,1,8.26230094178745,11.9511803959014,62,6
"51",36,3,0,0,7.99731773213033,11.6082356447746,24,4
"51",36,1,0,0,7.09423484592476,10.7831143000387,24,4
"51",30,1,0,0,6.65929391968364,10.3481733737976,22,10
"51",39,1,0,1,6.85646198459459,10.5453414387085,60,8
"51",29,1,0,1,7.37477828008973,11.1124478983731,62,6
"51",38,1,0,1,7.13089883029635,10.8197782844103,62,6
"51",36,3,0,0,7.09007683577609,11.0020998412042,61,9
"51",40,3,0,0,7.66152708135852,11.3504065354725,21,2
"51",34,2,0,1,6.62007320653036,10.3089526606443,61,9
"51",38,1,1,0,7.19543735143392,11.0020998412042,21,2
"51",26,4,0,0,7.39326309476384,11.0821425488778,25,10
"51",29,1,0,0,6.79775438376781,10.6689553946757,62,6
"51",38,1,0,0,7.75505313936934,11.8493977015914,24,4
"51",40,2,0,0,5.04700293826713,8.85366542803745,53,10
"51",39,1,0,0,5.39362754635236,9.30565055178051,21,2
"51",30,2,0,1,6.16054087715192,9.7981270368783,62,6
"51",30,1,0,0,7.71868549519847,11.4075649493124,29,10
"51",29,1,0,0,6.94284659879341,10.9681982895286,34,8
"51",26,1,0,1,7.32060049438792,11.1272629841582,24,4
"51",35,1,0,1,7.56268124672188,11.2515607008358,33,8
"51",27,1,0,1,7.0748093636453,11.0821425488778,62,6
"51",35,4,0,0,7.78322401633604,11.6952470217642,62,6
"51",38,4,0,0,7.98227001607119,11.7199396343546,24,4
"51",32,1,0,0,7.01311579463996,10.8197782844103,62,6
"51",32,1,0,1,6.90775527898214,10.5966347330961,62,6
"51",26,1,0,0,7.40853056689463,11.0974100210086,64,8
"51",30,2,0,0,6.93074479720684,10.6919449129004,62,6
"51",32,1,0,1,7.12689080889881,10.8157702630127,55,5
"51",34,1,0,0,7.60090245954208,11.289781913656,24,4
"51",28,1,0,1,6.8798700754926,10.5687495296065,20,10
"51",40,1,0,1,6.7093043402583,10.6213273456864,23,3
"51",28,1,0,0,6.74523634948436,10.4341158035983,55,5
"51",37,4,1,0,7.64438757148182,11.4510500612521,62,6
"51",35,1,0,0,7.37775890822787,11.0666383623418,62,6
"51",27,1,0,1,6.85368805771186,10.4912742174382,32,10
"51",37,1,0,0,7.66544098067965,11.47210347045,37,2
"51",31,2,0,1,7.46737106691756,11.1562505210315,24,4
"51",26,1,0,1,7.78322401633604,11.47210347045,20,10
"51",35,1,0,0,6.36732918543986,10.0562086395538,49,10
"51",33,1,0,0,7.90100705199242,11.5898865061064,13,7
"51",33,1,0,1,7.0475172213573,10.7363966754712,62,6
"51",30,1,0,0,6.4377516497364,10.1266311038503,60,8
"51",36,1,1,0,6.10924758276437,9.7981270368783,55,5
"51",34,1,0,1,7.01311579463996,10.5966347330961,61,9
"51",30,1,0,0,7.97559590898349,11.982929094216,55,5
"51",40,1,0,0,6.90775527898214,10.8197782844103,36,7
"51",40,1,0,1,7.03291842193614,11.1272629841582,33,8
"51",38,1,0,1,7.71868549519847,11.4075649493124,60,8
"51",39,1,0,0,6.68461172766793,10.3734911817819,19,1
"51",27,1,0,1,7.91935619066062,11.6082356447746,62,6
"51",26,1,0,1,7.72086177462106,11.6526874073454,60,8
"51",38,1,0,0,8.94637482614172,12.8583978315699,62,6
"51",32,1,0,1,6.49281142691943,10.4631033404715,64,8
"51",38,1,0,0,7.02553831463852,10.7144177687525,50,7
"51",38,1,0,1,8.23689122626208,12.0435537160324,55,5
"51",39,2,0,1,6.5510803350434,10.2399597891573,61,9
"51",35,2,0,0,6.21460809842219,9.90348755253613,56,10
"51",31,1,0,0,6.68461172766793,10.77895628989,62,6
"51",30,1,0,1,6.58617165485467,10.2750511089686,55,5
"51",30,1,0,0,6.97229380011971,11.0666383623418,64,8
"51",38,3,0,1,6.90775527898214,10.5966347330961,62,6
"51",40,1,0,1,7.17426892699644,10.7851868396407,64,8
"51",33,1,0,0,6.90775527898214,10.5966347330961,62,6
"51",29,3,0,0,7.46737106691756,11.1562505210315,21,2
"51",39,1,0,0,7.46737106691756,11.1562505210315,60,8
"51",35,4,1,1,7.99799931797973,11.6868787720937,19,1
"51",36,1,0,0,7.91105738784592,11.9183905730784,53,10
"51",39,1,0,1,7.84384863815247,11.5327280922664,62,6
"51",34,1,0,0,7.80854182432033,11.982929094216,50,7
"51",34,1,0,1,6.82979373751242,10.5186731916264,55,5
"51",26,1,0,1,7.20785987143248,10.8967393255464,53,10
"51",26,1,0,1,6.57128304236092,10.5966347330961,62,6
"51",31,1,0,0,6.5510803350434,10.6454248972655,62,6
"51",32,1,0,1,6.62007320653036,10.3089526606443,23,3
"51",29,1,0,1,6.93244789157251,10.6213273456864,40,10
"51",40,3,0,0,7.09007683577609,10.77895628989,21,2
"51",35,3,0,0,6.16331480403464,9.85219425814858,55,5
"51",37,1,0,0,7.60090245954208,11.289781913656,37,2
"51",35,1,0,1,5.80914299031403,9.5468126085974,23,3
"51",27,1,0,1,6.93244789157251,10.6213273456864,62,6
"51",29,2,0,0,6.59304453414244,10.2819239882564,62,6
"51",37,3,0,0,7.23199494716772,11.0821425488778,53,10
"51",38,1,0,0,8.1605182474775,11.8493977015914,62,6
"51",38,1,0,1,6.98007594056176,10.6689553946757,61,9
"51",32,3,0,0,7.6377164326648,11.3265958867787,21,2
"51",34,1,0,1,7.39326309476384,11.0821425488778,60,8
"51",36,1,0,0,7.51389108255245,11.6082356447746,64,8
"51",26,3,0,0,5.94890493268919,10.0432494949113,55,5
"51",38,1,0,1,7.0435568201412,11.0508900053737,26,8
"51",26,1,0,0,6.68461172766793,10.5966347330961,53,10
"51",33,3,0,0,7.91935619066062,11.6082356447746,33,8
"51",39,1,0,0,6.90775527898214,11.0020998412042,60,8
"51",39,2,0,1,7.3132203870903,11.0020998412042,36,7
"51",37,2,0,0,7.82404601085629,11.5129254649702,37,2
"51",32,3,0,0,8.03106018024062,11.7199396343546,53,10
"51",28,2,0,0,6.37587624601831,10.0647557001323,52,5
"51",34,3,0,1,7.0553912777882,10.8395809117065,24,4
"51",36,1,0,1,6.76465443534146,10.8589989975636,36,7
"51",27,1,0,1,6.5510803350434,10.2399597891573,36,7
"51",30,1,0,1,7.16153579975824,10.9681982895286,19,1
"51",32,1,0,1,6.85646198459459,10.5453414387085,62,6
"51",26,1,0,0,6.26339826259162,9.95227771670556,11,7
"51",32,1,0,1,6.71538338633468,10.4042628404486,62,6
"51",30,1,0,1,7.18916773842032,10.8780471925343,55,5
"51",30,1,0,0,7.39326309476384,11.0821425488778,55,5
"51",32,1,1,0,7.28095952487208,11.0186291431554,24,4
"51",31,1,0,1,6.77422388635761,10.4631033404715,23,3
"51",37,2,0,1,7.45298232946546,11.1418617835794,62,6
"51",28,1,0,1,6.19213524257013,9.99879773234045,19,1
"51",26,1,0,0,6.56682869201154,10.3734911817819,13,7
"51",35,2,0,1,7.18916773842032,10.8780471925343,52,5
"51",26,1,0,1,6.16331480403464,9.85219425814858,60,8
"51",39,2,0,1,7.3132203870903,11.0020998412042,54,10
"51",40,2,0,1,7.42356844425917,11.1124478983731,24,4
"51",38,1,0,0,8.02935708587495,11.7905572015685,21,2
"51",38,1,1,1,7.53636393840451,11.2252433925184,19,1
"51",32,2,0,1,7.46737106691756,11.1562505210315,61,9
"51",38,1,0,0,7.60090245954208,11.5129254649702,50,7
"51",39,1,0,1,8.00636756765025,11.6952470217642,21,2
"51",36,1,0,0,7.26192709270275,10.9508065468167,62,6
"51",34,1,0,0,6.04025471127741,9.95227771670556,20,10
"51",38,1,0,0,7.0748093636453,11.0821425488778,62,6
"51",26,1,0,0,6.65929391968364,10.5713169251118,23,3
"51",26,1,0,1,6.65929391968364,10.5713169251118,23,3
"51",37,1,0,1,7.82404601085629,11.7360690162844,62,6
"51",26,1,0,1,6.98374118596006,10.6213273456864,55,5
"51",28,1,0,1,6.47697236288968,10.1658518170036,33,8
"51",31,1,0,0,7.22822717425691,11.0348896640272,24,4
"51",35,1,0,0,7.00953797329208,11.0348896640272,25,10
"51",29,1,0,1,6.79682371827486,10.4857031723888,61,9
"51",36,1,0,0,7.79358680337158,11.4824662574855,55,5
