ST,PWGTP,AGEP,WAGP,WKHP,YOEP,FOD1P,NATIVITY,WAOB,weeks,race,hispanic,ftfy,fulltime,female,baby
15,237,34,37000,40,,3401,1,1,1,3,0,1,1,1,0
15,18,36,23600,40,,5200,1,1,1,3,0,1,1,1,1
15,69,31,42000,40,,6200,1,1,1,4,0,1,1,1,0
15,112,35,54000,51,,2100,1,1,2,3,0,0,1,0,
15,77,33,140000,40,,3301,1,1,1,3,0,1,1,0,
15,122,32,7200,30,,1401,1,1,5,3,0,0,0,1,0
15,101,39,27000,40,2007,2399,2,4,3,3,0,0,1,0,
15,83,37,25000,40,2004,2400,2,4,1,3,0,1,1,1,0
15,78,35,10000,20,2004,6107,2,4,3,3,0,0,0,1,0
15,288,34,50000,40,,1901,1,1,1,4,0,1,1,0,
15,114,37,74000,45,,5507,1,1,1,1,0,1,1,1,0
15,195,39,60000,40,,5200,1,1,1,3,0,1,1,1,0
15,66,35,38000,40,,6204,1,1,1,3,0,1,1,1,0
15,87,30,19600,40,2006,2599,2,4,1,3,0,1,1,0,
15,16,40,43000,40,,2304,1,1,1,3,0,1,1,0,
15,114,31,25000,20,2008,6203,2,8,4,1,0,0,0,1,0
15,75,31,58000,45,1981,6211,2,4,1,3,0,1,1,0,
15,98,33,100000,40,,4001,1,1,1,3,0,1,1,1,0
15,37,37,35000,50,,6109,1,1,1,4,0,1,1,0,
15,65,34,10000,40,,6203,1,1,4,4,1,0,1,1,0
15,75,35,32000,60,,5901,1,1,1,4,1,1,1,0,
15,43,33,36000,40,,2311,1,1,1,1,0,1,1,1,0
15,78,33,15000,20,,5301,1,1,1,3,0,0,0,1,0
15,74,30,3000,35,,1301,1,1,6,1,1,0,0,0,
15,91,38,30000,50,,6203,1,1,1,3,0,1,1,0,
15,215,39,60000,40,,6104,1,1,1,1,0,1,1,1,0
15,157,40,140000,50,,3401,1,1,1,1,0,1,1,0,
15,348,31,70000,36,,6107,1,1,3,3,0,0,1,1,1
15,119,40,44000,40,1977,6203,2,3,1,3,0,1,1,1,0
15,88,40,30000,50,,6207,1,1,1,3,0,1,1,0,
15,45,30,9700,33,,2408,1,1,1,1,0,0,0,1,0
15,36,37,75000,60,1998,3600,1,5,2,1,0,0,1,0,
15,75,39,310,8,,6203,1,1,6,1,0,0,0,1,0
15,76,35,120000,40,,6107,1,1,1,1,0,1,1,0,
15,90,40,108000,60,,1904,1,1,1,1,0,1,1,0,
15,202,39,20000,40,1997,6200,2,4,1,3,0,1,1,0,
15,154,35,30000,40,2006,6200,2,4,1,3,0,1,1,0,
15,84,33,48000,40,1990,6207,2,4,1,3,0,1,1,0,
15,174,32,10000,40,,6206,1,1,1,1,0,1,1,0,
15,216,31,24000,70,,1901,1,1,1,1,0,1,1,0,
15,232,30,30000,20,,5901,1,1,1,1,0,0,0,0,
15,39,38,25300,18,,3609,1,1,1,1,0,0,0,0,
15,94,32,38600,36,,5200,1,1,1,1,0,1,1,1,0
15,75,34,39000,40,,6201,1,1,1,3,0,1,1,0,
15,102,36,20000,40,,6402,1,1,4,1,0,0,1,0,
15,24,40,14000,18,,6203,1,1,1,3,0,0,0,0,
15,62,40,60000,44,,5504,1,1,1,4,0,1,1,0,
15,93,31,40000,50,1986,6211,2,4,1,3,0,1,1,0,
15,103,36,46700,40,,3600,1,1,4,1,0,0,1,0,
15,70,40,125000,50,,3301,1,1,1,4,0,1,1,0,
15,86,39,50000,40,1988,6203,2,4,1,3,0,1,1,1,0
15,125,39,55000,85,1977,6000,2,4,1,3,0,1,1,0,
15,64,35,85000,40,,2406,1,1,1,3,0,1,1,0,
15,19,39,55000,40,,5403,1,1,1,3,0,1,1,0,
15,21,39,48000,40,,2304,1,1,1,3,0,1,1,1,0
15,66,32,93000,40,,6107,1,1,3,3,0,0,1,1,0
15,77,34,110000,40,,5501,1,1,1,4,0,1,1,0,
15,107,32,54000,40,,1303,1,1,1,4,0,1,1,0,
15,89,31,28000,40,,2603,1,1,1,3,0,1,1,1,0
15,53,34,95000,50,,2499,1,1,1,4,0,1,1,0,
15,92,33,30000,40,2003,2102,2,4,3,3,0,0,1,1,1
15,121,35,36600,40,,2300,1,1,1,3,0,1,1,0,
15,210,35,50000,40,1995,6107,2,4,1,3,0,1,1,1,0
15,224,40,34000,40,,2304,1,1,1,3,0,1,1,1,0
15,86,40,50000,45,,3700,1,1,1,3,0,1,1,0,
15,67,35,8100,40,,3700,1,1,6,3,0,0,1,1,0
15,80,36,32600,35,,1901,1,1,1,1,0,0,0,0,
15,75,36,32400,40,,6006,1,1,1,3,0,1,1,1,1
15,124,31,50000,40,2000,6201,2,4,1,3,0,1,1,0,
15,259,35,40000,40,,6200,1,1,1,3,0,1,1,0,
15,297,31,50000,40,,6200,1,1,1,3,0,1,1,0,
15,82,34,100000,65,,5098,1,1,1,3,0,1,1,1,0
15,103,33,35000,40,2002,6211,2,4,1,3,0,1,1,1,0
15,26,40,105000,55,,6107,1,1,1,4,0,1,1,1,0
15,22,38,65000,40,2000,2414,2,5,1,1,0,1,1,1,0
15,119,33,50000,35,,3301,1,1,1,4,0,0,0,1,0
15,53,34,80000,40,,6107,1,1,1,4,0,1,1,1,0
15,16,37,72000,45,,6200,1,1,1,4,0,1,1,0,
15,115,34,24000,50,,2304,1,1,1,3,0,1,1,1,0
15,73,31,65000,50,,6203,1,1,1,1,0,1,1,0,
15,297,32,64000,40,,3801,1,1,1,4,0,1,1,0,
15,99,40,17600,30,,6203,1,1,3,1,0,0,0,0,
15,17,38,18000,20,,5504,1,1,1,4,0,0,0,0,
15,122,34,40000,40,,1901,1,1,1,4,0,1,1,1,1
15,108,32,88000,45,,6107,1,1,1,1,0,1,1,0,
15,85,31,35000,40,,6206,1,1,1,3,0,1,1,1,0
15,70,37,15000,20,,2304,1,1,2,3,0,0,0,1,0
15,65,35,50000,40,,2100,1,1,1,4,0,1,1,0,
15,66,32,90000,40,,2414,1,1,1,1,0,1,1,0,
15,88,40,96000,50,,6203,1,1,1,1,0,1,1,0,
15,156,31,50000,45,,2201,1,1,1,1,0,1,1,0,
15,396,36,30000,40,,2400,1,1,2,1,0,0,1,0,
15,70,40,300,1,2008,5200,2,4,6,3,0,0,0,1,0
15,105,30,44000,40,,6212,1,1,1,3,0,1,1,1,0
15,90,38,40000,40,,6207,1,1,1,3,0,1,1,0,
15,72,36,160000,50,,6402,1,1,1,1,0,1,1,0,
15,111,31,41000,40,,2304,1,1,1,3,0,1,1,1,0
15,39,36,25000,45,,2001,1,1,1,1,0,1,1,0,
15,85,33,34000,40,,6203,1,1,1,1,0,1,1,1,0
15,121,30,27000,40,,6402,1,1,1,1,0,1,1,0,
15,72,32,28000,50,,6206,1,1,4,3,0,0,1,1,0
15,90,39,3200,20,2009,2309,2,8,1,1,0,0,0,0,
15,73,35,30000,40,,6203,1,1,3,3,0,0,1,0,
15,120,39,35600,40,,5501,1,1,1,4,0,1,1,0,
15,70,39,54000,40,,4901,1,1,1,3,0,1,1,0,
15,99,36,36000,20,1983,6107,2,4,1,3,0,0,0,1,0
15,279,33,41600,40,,6209,1,1,1,1,0,1,1,1,0
15,49,35,65000,37,,1902,1,1,1,3,0,1,1,0,
15,336,36,25000,40,,6201,1,1,1,3,0,1,1,0,
15,92,34,33900,40,,5003,1,1,1,1,0,1,1,1,0
15,76,39,98000,40,,1401,1,1,1,3,0,1,1,0,
15,269,31,28000,40,1984,6200,2,4,4,3,0,0,1,1,0
15,32,30,22800,75,,2300,1,1,1,1,0,1,1,1,0
15,79,37,50000,40,,2304,1,1,1,4,0,1,1,1,0
15,304,39,28000,40,,6203,1,1,1,4,0,1,1,0,
15,77,34,54000,50,,2901,1,1,1,4,0,1,1,1,0
15,74,35,68000,24,,6107,1,1,4,3,0,0,0,1,0
15,90,32,44200,40,,6107,1,1,1,3,0,1,1,1,0
15,159,30,30000,40,2000,5200,2,8,1,3,0,1,1,0,
15,96,32,30000,40,,6206,1,1,3,4,0,0,1,0,
15,50,31,45000,40,,3604,1,1,1,4,0,1,1,1,0
15,81,39,38000,40,1998,5501,2,4,1,3,0,1,1,1,0
15,43,40,40000,40,,6206,1,1,1,3,0,1,1,1,0
15,226,38,46000,40,,2300,1,1,1,3,0,1,1,1,0
15,173,30,110000,75,,2414,1,1,1,1,0,1,1,0,
15,274,39,6500,30,1982,1401,2,4,4,3,0,0,0,0,
15,128,40,23600,40,1971,6006,2,5,1,3,0,1,1,1,0
15,105,32,13500,35,,5200,1,1,3,4,0,0,0,1,1
15,74,30,30000,45,,6299,1,1,1,1,0,1,1,1,0
15,142,38,30000,40,,6201,1,1,1,3,0,1,1,0,
15,79,32,63000,40,,2105,1,1,1,3,0,1,1,0,
15,82,35,120000,40,,4101,1,1,1,4,0,1,1,0,
15,74,32,90000,40,,5402,1,1,1,4,0,1,1,0,
15,204,30,60000,40,,6200,1,1,1,4,0,1,1,1,0
15,277,36,18000,17,,6004,1,1,1,4,1,0,0,1,1
15,82,39,44000,40,,6206,1,1,3,3,0,0,1,1,0
15,97,40,108000,40,,2501,1,1,1,3,0,1,1,0,
15,115,37,71000,45,,2306,1,1,1,4,0,1,1,1,0
15,68,38,30000,40,1989,2309,2,4,1,3,0,1,1,1,0
15,274,38,48000,44,,1401,1,1,1,3,0,1,1,1,0
15,108,38,27000,40,,3401,1,1,1,3,0,1,1,1,0
15,93,37,283000,50,,6201,1,1,1,4,0,1,1,0,
15,67,37,9000,18,1992,5098,2,4,1,3,0,0,0,1,0
15,271,37,50000,40,,2300,1,1,1,4,0,1,1,0,
15,61,40,3500,15,2002,6201,2,4,3,3,0,0,0,1,0
15,172,39,23000,40,1998,6200,1,4,1,3,0,1,1,1,0
15,46,38,39900,40,,6299,1,1,1,3,0,1,1,1,0
15,53,37,40000,40,,2300,1,1,1,1,0,1,1,1,0
15,157,33,10000,40,,1302,1,1,1,1,0,1,1,0,
15,334,33,30000,40,,6003,1,1,1,1,0,1,1,1,0
15,170,32,24000,40,,5301,1,1,1,4,0,1,1,1,0
15,109,39,26800,40,2002,6107,2,4,1,3,0,1,1,0,
15,179,34,42000,35,,2304,1,1,1,3,0,0,0,1,1
15,74,39,60000,40,1983,2100,2,4,1,3,0,1,1,0,
15,76,34,42000,50,1981,5301,2,4,1,3,0,1,1,0,
15,89,30,70000,45,,5501,1,1,1,1,0,1,1,1,0
15,84,39,60000,40,,6207,1,1,1,3,0,1,1,0,
15,73,32,35100,42,,6102,1,1,1,3,0,1,1,1,0
15,88,36,39000,40,1975,5404,2,4,1,3,0,1,1,1,1
15,112,38,30000,40,2003,2300,2,4,1,3,0,1,1,1,0
15,109,31,100000,60,,3301,1,1,1,1,0,1,1,0,
15,84,30,54000,48,,6203,1,1,3,3,0,0,1,1,0
15,140,39,30000,40,,6200,1,1,1,3,0,1,1,1,0
15,97,35,35000,35,,2310,1,1,1,1,0,0,0,1,0
15,67,37,283000,50,,6007,1,1,1,4,0,1,1,0,
15,241,36,16000,40,2005,2300,2,8,1,3,0,1,1,1,0
15,143,35,22000,40,,3301,1,1,4,1,0,0,1,0,
15,76,32,33000,40,,5401,1,1,1,3,0,1,1,1,0
15,156,37,36000,36,,5200,1,1,1,1,0,1,1,1,0
15,36,34,110000,40,,2399,1,1,1,3,0,1,1,0,
15,129,33,50000,38,,6207,1,1,1,3,0,1,1,0,
15,217,39,42000,40,,2102,1,1,1,3,0,1,1,1,0
15,49,32,16000,40,,5506,1,1,4,3,0,0,1,1,0
15,157,36,6600,40,,2901,1,1,1,3,0,1,1,1,0
15,38,33,37000,40,,5404,1,1,1,1,0,1,1,1,0
15,125,39,88000,55,,6203,1,1,1,3,1,1,1,1,0
15,47,40,70000,41,,1303,1,1,1,1,0,1,1,1,0
15,218,37,34000,40,,1501,1,1,1,3,0,1,1,1,0
15,65,31,105000,45,,6107,1,1,1,1,0,1,1,1,0
15,81,31,62000,40,,5507,1,1,1,4,0,1,1,0,
15,310,34,72000,40,,2406,1,1,1,3,0,1,1,0,
15,292,40,70000,40,,2406,1,1,1,3,0,1,1,1,0
15,95,30,40000,40,,2310,1,1,1,3,0,1,1,1,0
15,78,32,40000,40,,3401,1,1,1,3,0,1,1,0,
15,267,40,35800,40,1994,6203,2,4,3,3,1,0,1,1,0
15,78,35,70000,40,,6203,1,1,1,3,0,1,1,0,
15,254,39,50000,40,,3700,1,1,1,3,0,1,1,0,
15,106,31,47000,40,2002,2102,2,4,1,3,0,1,1,1,0
15,41,38,100000,45,2008,1301,2,4,1,3,0,1,1,0,
15,86,37,283000,50,,5501,1,1,1,4,0,1,1,0,
15,24,35,69000,74,,5506,1,1,1,1,0,1,1,0,
15,81,38,36000,40,1995,6107,2,4,1,3,0,1,1,1,0
15,129,38,24200,40,,5601,1,1,1,3,0,1,1,0,
15,102,33,40000,35,1978,1904,1,4,1,4,0,0,0,0,
16,65,32,36800,70,,6107,1,1,1,1,0,1,1,0,
16,99,31,30000,50,,4901,1,1,3,1,0,0,1,0,
16,71,39,58000,50,,6203,1,1,1,1,0,1,1,0,
16,19,33,1900,3,,2314,1,1,1,1,0,0,0,1,1
16,23,35,30000,40,,5301,1,1,1,1,0,1,1,0,
16,73,35,12000,40,,3301,1,1,5,1,0,0,1,0,
16,116,34,9000,20,,6203,1,1,5,1,0,0,0,1,1
16,97,34,66000,40,,6203,1,1,1,1,0,1,1,0,
16,97,36,55000,60,,6203,1,1,1,1,0,1,1,0,
16,141,31,32000,40,,2300,1,1,3,1,0,0,1,1,0
16,122,33,60000,40,,3700,1,1,1,1,0,1,1,0,
16,262,40,45000,40,,3301,1,1,1,1,0,1,1,0,
16,139,38,43000,40,,6402,1,1,1,1,0,1,1,0,
16,28,33,44000,40,,5404,1,1,1,1,0,1,1,1,0
16,191,35,38200,38,,2309,1,1,1,1,0,1,1,0,
16,236,40,48000,40,,5003,1,1,1,1,0,1,1,0,
16,63,38,28000,40,,2308,1,1,1,1,0,1,1,1,0
16,130,34,50000,32,,6102,1,1,1,1,0,0,0,1,1
16,32,32,38000,65,,2399,1,1,1,1,0,1,1,0,
16,99,40,78000,40,,2406,1,1,1,1,0,1,1,0,
16,58,31,55000,40,,2408,1,1,1,1,0,1,1,0,
16,34,33,53000,45,,1103,1,1,1,1,0,1,1,0,
16,76,38,85000,40,1974,6203,1,4,1,3,0,1,1,0,
16,66,35,55000,42,,6107,1,1,1,1,0,1,1,1,0
16,159,31,23000,40,,6207,1,1,1,1,0,1,1,1,0
16,166,30,55000,40,,6203,1,1,1,1,0,1,1,0,
16,170,40,24000,50,,3401,1,1,1,1,0,1,1,1,0
16,168,31,7500,2,,4002,1,1,1,1,0,0,0,1,1
16,7,40,57000,40,,6204,1,1,1,1,0,1,1,0,
16,131,32,38000,45,,5003,1,1,3,1,0,0,1,1,0
16,131,34,60000,40,,5601,1,1,1,1,0,1,1,0,
16,94,40,60000,40,,4101,1,1,1,4,0,1,1,1,0
16,86,37,17000,34,,2307,1,1,1,1,0,0,0,1,0
16,95,40,15000,50,,2603,1,1,1,1,0,1,1,1,0
16,58,35,29000,40,,2102,1,1,1,1,0,1,1,0,
16,79,38,80000,48,,6107,1,1,1,1,0,1,1,1,0
16,74,32,30000,30,,6103,1,1,1,1,0,0,0,1,0
16,89,40,75000,40,,6203,1,1,1,1,0,1,1,0,
16,24,34,28000,40,,2304,1,1,3,1,0,0,1,1,0
16,85,40,140,17,,2313,1,1,6,1,0,0,0,1,0
16,12,37,4500,20,,5506,1,1,2,1,0,0,0,1,0
16,100,37,129000,50,,6209,1,1,1,1,0,1,1,0,
16,85,32,80000,40,,2499,1,1,1,1,0,1,1,0,
16,107,37,38000,52,,6207,1,1,1,1,0,1,1,1,0
16,119,33,38000,44,,6207,1,1,1,1,0,1,1,0,
16,121,34,46000,40,,6203,1,1,1,1,0,1,1,1,0
16,98,39,35000,40,,2300,1,1,1,1,0,1,1,1,0
16,21,34,46000,40,,5200,1,1,1,1,0,1,1,1,0
16,94,40,25000,40,,5501,1,1,1,1,0,1,1,1,0
16,97,40,48000,45,,2406,1,1,1,1,0,1,1,0,
16,83,33,41000,40,,6201,1,1,1,1,0,1,1,1,0
16,52,31,32000,40,2006,6107,2,4,1,3,0,1,1,1,1
16,52,33,36000,50,2006,5506,2,4,1,3,0,1,1,1,0
16,78,39,51000,24,,6107,1,1,1,1,0,0,0,1,1
16,89,40,57000,40,,2107,1,1,1,1,0,1,1,0,
16,108,37,30000,24,,6107,1,1,1,1,0,0,0,1,0
16,103,37,41000,50,,6203,1,1,1,1,0,1,1,1,0
16,100,36,24500,40,,5506,1,1,1,1,0,1,1,1,0
16,107,36,8800,10,,2501,1,1,1,1,0,0,0,1,1
16,143,33,16800,40,,6200,1,1,1,1,0,1,1,0,
16,101,36,18000,28,,2399,1,1,1,1,0,0,0,1,0
16,79,38,620,7,,5504,1,1,3,1,0,0,0,1,0
16,65,37,83000,40,,1901,1,1,1,1,0,1,1,0,
16,65,36,70000,40,,2100,1,1,1,1,0,1,1,0,
16,64,37,43000,45,,3301,1,1,1,1,0,1,1,1,0
16,88,35,20000,40,,1301,1,1,3,1,0,0,1,0,
16,79,34,55000,36,,6107,1,1,1,1,0,1,1,1,0
16,123,30,77000,40,,2415,1,1,1,1,0,1,1,0,
16,57,32,27000,30,,6108,1,1,3,4,0,0,0,1,0
16,65,38,5000,40,2001,5206,2,3,6,1,1,0,1,1,0
16,69,31,70000,40,,5301,1,1,4,1,1,0,1,1,0
16,103,35,52000,45,,6203,1,1,1,1,0,1,1,0,
16,120,33,60000,40,,3606,1,1,1,1,0,1,1,1,1
16,22,36,40000,21,,6104,1,1,1,1,0,0,0,1,0
16,75,35,23000,40,,5507,1,1,1,1,0,1,1,1,0
16,130,34,24000,40,,6201,1,1,1,1,1,1,1,1,0
16,82,37,35000,40,,6203,1,1,3,1,0,0,1,0,
16,212,40,25000,40,,6201,1,1,1,1,0,1,1,1,0
16,123,40,41900,40,,5502,1,1,1,1,0,1,1,1,0
16,104,34,36000,40,,6209,1,1,1,1,0,1,1,1,0
16,23,39,55000,40,,3600,1,1,1,1,0,1,1,1,0
16,91,30,29000,40,,2314,1,1,1,1,0,1,1,0,
16,22,33,38000,45,,6200,1,1,1,1,0,1,1,0,
16,88,37,82000,40,,3600,1,1,1,1,0,1,1,1,0
16,38,40,26000,40,2000,6201,2,3,4,1,1,0,1,0,
16,110,34,5000,16,,2308,1,1,5,1,0,0,0,1,0
16,81,35,87000,50,,6201,1,1,1,1,0,1,1,0,
16,27,36,128000,46,,2100,1,1,1,1,0,1,1,0,
16,68,39,252000,40,,2414,1,1,1,4,1,1,1,0,
16,16,40,50000,40,,5507,1,1,1,1,0,1,1,1,0
16,19,39,21000,40,,5004,1,1,1,1,0,1,1,0,
16,105,38,70000,45,,4007,1,1,1,1,0,1,1,0,
16,290,35,100000,50,,5503,1,1,1,1,0,1,1,0,
16,114,33,55000,40,,6109,1,1,1,1,0,1,1,1,0
16,93,38,108000,50,,2414,1,1,1,1,0,1,1,0,
16,68,38,30000,16,,6104,1,1,1,1,0,0,0,1,0
16,59,37,28000,18,,6104,1,1,1,1,0,0,0,1,0
16,19,30,4800,3,,1105,1,1,1,1,0,0,0,1,1
16,114,31,55000,45,,3600,1,1,1,1,0,1,1,0,
16,33,31,12000,32,2003,5404,2,8,1,3,0,0,0,0,
16,16,40,44000,40,,2304,1,1,1,1,0,1,1,1,0
16,122,34,40000,35,,1903,1,1,1,1,0,0,0,1,0
16,64,38,22000,35,,6209,1,1,1,1,0,0,0,1,0
16,62,33,28000,99,,2304,1,1,3,1,0,0,1,1,0
16,256,39,33000,40,,6200,1,1,1,1,1,1,1,1,0
16,111,40,78000,55,,3302,1,1,1,1,0,1,1,1,0
16,100,32,8000,12,,5004,1,1,4,1,0,0,0,0,
16,60,39,46000,40,,2300,1,1,1,1,0,1,1,1,0
16,343,40,15000,45,,3301,1,1,1,3,0,1,1,0,
16,60,36,36000,60,,6000,1,1,1,1,0,1,1,1,0
16,53,36,40000,50,,3301,1,1,1,1,0,1,1,0,
16,97,36,40000,45,,6206,1,1,1,1,0,1,1,0,
16,74,34,54000,40,,6107,1,1,1,1,0,1,1,1,0
16,151,31,54000,40,,2306,1,1,1,1,0,1,1,1,0
16,67,31,34100,70,,2306,1,1,1,1,0,1,1,1,0
16,94,31,252000,32,1986,3600,2,4,1,3,0,0,0,1,0
16,20,37,45000,48,,6004,1,1,1,1,0,1,1,1,1
16,30,37,38700,20,,5200,1,1,2,1,0,0,0,1,0
16,212,36,45000,40,,1303,1,1,1,1,0,1,1,0,
16,88,39,1200,15,,6200,1,1,6,1,0,0,0,1,0
16,123,30,87000,60,,2410,1,1,1,1,0,1,1,0,
16,95,40,1000,10,,2311,1,1,6,1,0,0,0,1,0
16,258,32,40000,45,,5098,1,1,1,1,0,1,1,1,1
16,201,30,2000,40,,6203,1,1,6,1,0,0,1,0,
16,185,30,25000,40,,1902,1,1,1,1,0,1,1,1,0
16,137,30,30000,40,,2504,1,1,1,1,0,1,1,0,
16,24,40,8000,10,,2300,1,1,3,1,0,0,0,1,0
16,25,36,22000,40,,6203,1,1,1,1,0,1,1,1,0
16,73,34,25000,40,,6203,1,1,1,1,0,1,1,1,0
16,100,37,48000,38,,6107,1,1,1,1,0,1,1,1,0
16,154,33,120000,40,,6203,1,1,1,1,0,1,1,1,0
16,95,39,65000,40,,2407,1,1,1,1,0,1,1,0,
16,55,35,77000,40,,6212,1,1,1,1,0,1,1,1,0
16,109,34,114000,50,,2406,1,1,1,3,0,1,1,0,
16,64,34,12000,35,,5102,1,1,5,1,0,0,0,0,
16,73,36,39100,38,,6105,1,1,1,1,0,1,1,0,
16,88,36,86000,50,,6203,1,1,1,1,0,1,1,0,
16,319,34,45000,45,,3600,1,1,1,1,0,1,1,0,
16,60,40,75000,40,,2408,1,1,1,1,0,1,1,0,
16,99,36,35000,60,,4801,1,1,1,1,0,1,1,0,
16,101,36,25000,40,,2304,1,1,1,1,0,1,1,1,0
16,314,31,26000,30,,1301,1,1,1,1,0,0,0,1,0
16,99,38,65000,40,,6200,1,1,1,1,0,1,1,1,0
16,122,34,20000,20,,6209,1,1,1,1,0,0,0,1,0
16,61,30,28000,40,,3301,1,1,1,1,0,1,1,1,0
16,426,35,50000,40,,6203,1,1,1,1,0,1,1,0,
16,86,31,45000,42,,6207,1,1,1,1,0,1,1,0,
16,436,30,100000,50,,3700,1,1,1,1,0,1,1,0,
16,81,37,50000,48,,5200,1,1,1,1,0,1,1,1,0
16,103,30,32000,40,,3608,1,1,4,1,0,0,1,0,
16,91,34,50000,50,,2001,1,1,1,1,0,1,1,0,
16,30,37,50000,40,,3604,1,1,1,1,0,1,1,0,
16,30,37,49000,40,,1901,1,1,1,1,0,1,1,1,0
16,486,36,18000,40,1983,2101,2,4,1,3,0,1,1,1,0
16,101,38,80000,40,,2408,1,1,1,1,0,1,1,0,
16,207,36,75000,45,,2414,1,1,1,1,0,1,1,0,
16,92,36,30000,40,1976,2100,1,4,1,1,0,1,1,0,
16,79,39,2000,25,,3301,1,1,4,1,0,0,0,0,
16,137,32,400,1,,6203,1,1,6,1,0,0,0,1,0
16,91,30,81000,50,,3401,1,1,1,1,0,1,1,0,
16,78,34,45000,40,,6200,1,1,1,1,0,1,1,0,
16,79,37,37000,40,,2408,1,1,1,1,0,1,1,0,
16,22,39,30000,40,,2901,1,1,1,1,0,1,1,1,0
16,141,31,48000,40,,1901,1,1,1,1,0,1,1,1,0
16,103,34,10000,30,,6000,1,1,5,1,0,0,0,1,0
16,14,35,20000,40,,6203,1,1,1,1,0,1,1,0,
16,60,39,900,1,1973,2313,1,5,6,1,0,0,0,1,0
16,367,35,92000,40,,6203,1,1,1,1,0,1,1,0,
16,95,34,48000,40,,5003,1,1,1,1,0,1,1,1,0
16,91,35,80000,48,,2408,1,1,1,1,0,1,1,0,
16,60,33,24900,15,,6104,1,1,1,1,0,0,0,1,0
16,99,37,30000,40,,4101,1,1,1,1,0,1,1,0,
16,148,37,77000,40,,2406,1,1,1,1,0,1,1,0,
16,62,36,70000,40,,5301,1,1,3,1,0,0,1,0,
16,345,37,3600,40,,6402,1,1,6,1,0,0,1,1,0
16,17,36,14000,37,,2310,1,1,1,1,0,1,1,1,0
16,110,35,53000,36,,6107,1,1,1,1,0,1,1,1,1
16,56,31,30000,50,,6201,1,1,1,1,0,1,1,0,
16,64,37,23600,40,,2304,1,1,1,1,0,1,1,0,
16,103,39,70000,45,,6201,1,1,1,1,0,1,1,0,
16,94,34,100000,50,,2406,1,1,1,1,0,1,1,0,
16,147,33,35000,37,,6007,1,1,1,1,0,1,1,1,1
16,253,33,84000,45,,1904,1,1,1,1,0,1,1,0,
16,81,30,60000,40,,5200,1,1,1,1,0,1,1,1,0
16,163,34,20500,40,,5200,1,1,1,1,0,1,1,1,0
16,24,30,10000,60,,6203,1,1,3,1,0,0,1,0,
16,60,39,64000,40,,2408,1,1,1,1,0,1,1,0,
16,52,40,33000,40,1972,3401,2,3,1,1,1,1,1,1,0
16,47,37,17000,32,2003,6201,2,3,1,4,1,0,0,1,0
16,169,39,65000,45,,2603,1,1,1,1,0,1,1,0,
16,483,30,56000,40,,6004,1,1,1,1,0,1,1,0,
16,88,37,20000,90,,1103,1,1,1,1,0,1,1,0,
16,38,34,42000,56,,1301,1,1,1,1,0,1,1,1,0
16,53,37,30000,40,,1903,1,1,1,1,0,1,1,0,
16,56,38,46000,40,,6201,1,1,1,1,0,1,1,1,1
16,34,36,1500,15,,5200,1,1,6,1,0,0,0,1,0
16,89,31,70000,40,,2105,1,1,1,1,0,1,1,0,
16,92,40,59000,45,,1901,1,1,1,1,0,1,1,0,
16,100,30,45000,40,,5404,1,1,1,1,0,1,1,1,0
16,82,33,54000,40,1997,6109,1,4,1,1,0,1,1,0,
16,94,30,43000,48,,6207,1,1,1,1,0,1,1,0,
16,145,34,50000,36,,6100,1,1,1,1,1,1,1,1,0
16,124,33,76000,40,,1901,1,1,1,1,0,1,1,0,
16,106,33,48000,24,,6206,1,1,1,1,0,0,0,1,0
16,75,38,17900,50,,1902,1,1,1,1,0,1,1,0,
16,104,39,23900,40,,1401,1,1,4,1,0,0,1,0,
16,25,40,8300,12,,2304,1,1,4,1,0,0,0,1,0
16,105,40,13000,32,,6203,1,1,1,1,0,0,0,0,
16,135,30,29700,39,,5200,1,1,1,1,0,1,1,1,0
16,191,32,10900,8,,6104,1,1,1,1,0,0,0,1,1
16,114,32,84000,40,,2102,1,1,1,1,0,1,1,0,
16,128,34,13500,38,,1501,1,1,1,1,0,1,1,1,0
16,66,36,36000,40,,6402,1,1,1,1,0,1,1,0,
16,122,30,81000,40,,6201,1,1,1,1,0,1,1,0,
16,125,33,54000,45,,1301,1,1,1,1,0,1,1,1,0
16,123,37,90000,45,,6206,1,1,1,1,0,1,1,1,0
16,132,40,40000,50,,2300,1,1,3,1,0,0,1,0,
16,19,37,45000,24,,6109,1,1,1,1,0,0,0,1,0
16,52,37,65000,40,,2901,1,1,1,1,0,1,1,0,
16,118,34,42000,43,2002,2100,2,5,1,1,0,1,1,0,
16,83,36,23000,45,,5098,1,1,1,1,0,1,1,1,0
16,142,31,50000,40,,6207,1,1,1,1,0,1,1,0,
16,13,40,15000,20,,3301,1,1,1,1,0,0,0,1,0
16,51,37,40000,40,,6107,1,1,1,1,0,1,1,1,0
16,73,40,75000,60,,2408,1,1,1,1,0,1,1,0,
16,18,40,16500,50,,2314,1,1,1,1,0,1,1,1,0
16,35,30,30000,40,2004,5098,1,2,1,4,1,1,1,1,0
16,260,34,45000,50,,4901,1,1,1,1,0,1,1,1,0
16,149,40,80000,40,1992,2405,2,5,1,1,0,1,1,0,
16,87,30,2500,40,,3301,1,1,5,1,0,0,1,0,
