hsgpa,psu,entercollege,privatehs,hidad,himom,over475
56,565.5,1,0,0,0,1
66,674.5,1,0,0,0,1
60,606.5,1,0,0,0,1
59,491,0,0,0,0,1
57,444.5,0,0,0,0,0
64,586.5,1,0,0,0,1
65,461.5,0,0,0,0,0
55,536.5,0,0,1,0,1
58,637,0,0,0,0,1
62,436,0,0,0,0,0
58,561.5,0,0,0,0,1
62,510.5,1,0,0,0,1
64,576,1,0,0,0,1
45,362.5,0,0,0,0,0
50,376.5,0,0,0,0,0
62,522,1,0,0,0,1
53,379.5,0,0,0,0,0
53,515,0,0,0,0,1
54,512,1,0,0,0,1
55,531,0,0,0,0,1
56,490.5,0,0,0,0,1
56,623,1,1,0,0,1
54,475,1,0,0,0,1
56,478.5,0,0,0,0,1
54,451.5,0,0,0,0,0
50,510,1,0,0,0,1
54,476,1,0,1,0,1
55,677.5,1,0,0,0,1
61,503.5,1,0,0,0,1
53,497.5,0,0,0,0,1
58,522,1,0,0,0,1
55,548,0,0,0,0,1
64,559,0,0,0,0,1
55,449,0,0,1,0,0
62,628,1,0,0,0,1
55,524.5,0,0,0,0,1
63,529,0,0,0,0,1
61,531,1,0,1,1,1
50,460,0,0,0,0,0
53,454,0,0,1,0,0
59,520,0,0,0,1,1
61,529.5,1,0,0,1,1
54,553,0,0,1,0,1
54,433.5,0,0,0,0,0
52,354.5,0,0,0,0,0
56,585.5,1,0,0,0,1
62,325.5,1,0,0,0,0
63,601.5,1,0,0,0,1
55,431,0,0,0,0,0
58,500.5,0,0,0,0,1
57,518,1,0,0,0,1
60,505.5,0,0,0,0,1
58,465,0,0,0,0,0
51,455,0,0,0,0,0
50,417,0,0,0,0,0
56,560,0,0,0,0,1
57,597,1,0,0,0,1
50,401,0,0,0,1,0
52,472,0,0,0,0,0
64,591,1,0,0,0,1
56,478,0,0,0,0,1
56,360.5,0,0,0,0,0
51,420.5,0,0,0,0,0
62,591,1,0,0,0,1
59,657.5,1,0,1,0,1
62,476.5,0,0,0,0,1
49,432.5,0,0,0,0,0
65,691.5,1,0,0,0,1
50,459.5,0,0,0,0,0
59,525,1,0,0,0,1
53,557,0,0,1,0,1
52,357.5,0,0,0,0,0
66,644.5,1,1,0,1,1
53,475.5,1,0,0,0,1
54,551,1,0,0,0,1
51,498.5,1,0,0,1,1
52,453.5,0,0,0,0,0
51,356.5,0,0,0,1,0
59,401.5,0,0,0,0,0
55,499.5,1,0,0,0,1
54,484.5,0,0,0,0,1
56,545,1,0,0,0,1
57,580,0,0,1,1,1
63,505.5,1,0,0,0,1
59,514.5,1,0,0,0,1
59,512,1,0,0,0,1
60,534,1,0,0,0,1
50,406.5,0,0,0,0,0
56,498.5,1,0,0,0,1
55,493.5,0,0,1,1,1
57,401.5,0,0,0,0,0
62,555.5,1,0,0,0,1
62,662,0,0,1,1,1
53,508.5,1,0,0,0,1
55,368,0,0,0,0,0
61,515.5,1,0,0,0,1
63,553,1,0,0,0,1
53,592,1,0,0,0,1
50,491.5,1,0,0,1,1
55,423.5,0,0,0,0,0
53,367,1,0,0,0,0
58,531,0,0,0,1,1
53,525.5,1,0,1,0,1
60,518,1,0,0,0,1
56,663,1,0,0,0,1
59,468,1,0,0,0,0
66,663.5,1,0,0,0,1
64,630.5,1,0,0,0,1
64,540.5,0,0,0,0,1
50,414.5,0,0,0,0,0
62,512.5,1,0,0,0,1
63,486.5,1,0,0,0,1
56,497,0,0,0,0,1
55,508.5,1,1,1,0,1
58,565.5,1,0,0,0,1
62,543.5,1,0,0,0,1
65,575,1,0,0,0,1
51,418,1,0,0,0,0
54,522,0,0,0,1,1
52,336.5,0,0,0,0,0
60,563.5,0,0,0,0,1
63,613.5,0,0,0,0,1
51,403,0,0,0,0,0
51,395.5,0,0,1,0,0
63,523,1,0,0,0,1
57,549.5,0,0,0,0,1
61,588.5,1,0,0,0,1
50,330,1,0,0,0,0
61,459,1,0,0,0,0
57,425.5,0,0,0,0,0
57,588,1,0,0,0,1
57,483.5,0,0,0,0,1
66,565.5,1,0,0,0,1
47,443,0,0,0,0,0
52,458.5,0,0,0,0,0
63,608,1,0,0,0,1
55,572,1,0,1,1,1
51,466,0,0,0,0,0
61,613.5,1,0,0,0,1
54,353,1,0,0,0,0
60,412.5,0,0,0,0,0
54,473.5,0,0,0,0,0
61,429,1,0,0,0,0
59,547,0,0,0,0,1
62,603.5,1,0,0,1,1
63,580,1,0,0,0,1
65,487,1,0,0,0,1
61,499.5,0,0,0,0,1
61,320.5,0,0,0,0,0
55,399.5,0,0,0,0,0
65,585.5,1,0,0,0,1
64,580.5,1,0,0,0,1
58,442,0,0,0,0,0
63,632,1,0,0,0,1
52,508.5,0,0,0,0,1
52,431.5,0,0,0,0,0
60,451,0,0,0,0,0
51,431,0,0,0,0,0
46,467,0,0,0,0,0
55,431.5,0,0,0,1,0
55,464.5,0,0,0,0,0
54,504.5,0,0,0,0,1
59,489,1,0,1,0,1
59,532,0,0,0,0,1
54,348,0,0,0,1,0
50,437.5,0,0,0,1,0
56,524,0,0,1,0,1
55,541.5,1,0,0,0,1
58,475.5,0,0,0,0,1
63,609.5,1,0,0,0,1
51,383,0,0,0,0,0
68,619.5,1,0,0,0,1
54,429.5,1,0,0,0,0
57,558.5,0,0,0,0,1
66,677.5,1,0,0,0,1
67,619,1,0,0,1,1
63,473.5,0,0,0,0,0
51,340,0,0,0,0,0
60,501.5,0,0,1,0,1
61,578.5,1,0,0,0,1
60,460.5,0,0,0,0,0
0,553,0,0,0,0,1
51,357.5,0,1,0,0,0
53,393.5,0,0,0,0,0
68,602,0,0,0,1,1
65,601,1,0,0,0,1
62,570,1,0,0,0,1
55,397.5,0,0,0,0,0
58,472.5,0,0,0,0,0
49,429,0,0,0,0,0
58,457,0,0,0,0,0
57,503.5,0,0,0,0,1
55,477.5,1,0,0,0,1
58,513.5,0,0,0,0,1
56,567.5,0,0,0,0,1
58,409.5,0,0,0,0,0
67,548,0,0,0,0,1
54,541,1,0,0,0,1
64,551.5,1,0,0,0,1
54,314,0,0,0,0,0
56,398.5,0,0,0,0,0
57,578.5,1,0,1,0,1
62,649.5,1,0,0,0,1
61,584.5,1,0,0,0,1
66,649.5,1,0,0,0,1
54,415,0,0,0,0,0
55,340.5,0,0,0,0,0
52,318.5,0,0,0,0,0
60,555.5,1,0,0,0,1
59,511,0,0,0,0,1
53,506.5,0,0,0,0,1
59,440,0,0,0,0,0
50,338.5,0,0,0,0,0
48,349.5,0,0,0,0,0
57,555,0,0,0,0,1
54,485,1,0,0,0,1
58,494,1,0,0,0,1
50,416,0,0,0,0,0
49,348,1,0,0,0,0
60,566.5,0,0,0,0,1
54,524,1,0,0,1,1
55,588.5,1,0,0,1,1
59,543.5,1,0,1,0,1
60,536,1,0,0,0,1
59,530,0,0,0,0,1
64,693.5,1,0,1,0,1
57,435,0,0,0,0,0
51,416,0,0,0,0,0
57,676.5,1,0,1,1,1
64,541.5,0,0,0,0,1
62,538.5,0,0,1,1,1
59,550.5,1,0,0,0,1
60,496.5,1,0,0,0,1
65,688,0,0,1,1,1
60,318.5,0,0,0,0,0
63,572.5,0,0,0,0,1
56,339,0,0,0,0,0
52,404,0,0,0,0,0
57,360.5,0,0,0,0,0
66,611.5,1,0,0,0,1
67,597.5,1,0,0,0,1
62,376.5,0,0,0,0,0
54,470,0,0,0,0,0
69,566.5,1,0,0,0,1
61,493,1,0,0,0,1
49,366,0,0,0,0,0
53,375.5,0,0,0,0,0
57,596,0,0,1,0,1
50,307.5,0,0,0,0,0
58,414,0,0,0,0,0
53,489.5,1,0,0,0,1
59,391,0,0,0,0,0
61,563,1,0,0,0,1
51,448,0,0,0,0,0
54,445,0,0,0,0,0
53,458,0,0,0,0,0
53,370.5,0,0,0,0,0
57,433,0,0,0,0,0
61,587.5,1,0,0,0,1
59,409.5,0,0,0,0,0
64,558.5,1,0,0,0,1
60,576,1,0,0,0,1
60,532.5,1,0,1,1,1
62,421.5,0,0,0,0,0
57,380.5,0,0,0,0,0
61,587.5,1,0,0,0,1
61,634,1,0,0,0,1
63,632.5,1,0,0,0,1
66,641.5,1,0,0,0,1
49,375.5,0,0,0,0,0
55,363,0,0,0,0,0
64,638,1,0,1,0,1
64,653.5,1,0,0,0,1
0,434,0,0,0,0,0
57,439,0,0,0,0,0
48,348,0,0,0,0,0
58,447,0,0,0,0,0
55,603.5,0,0,1,0,1
56,554,0,0,1,0,1
51,309.5,0,0,0,0,0
0,488.5,0,0,0,0,1
62,446,1,0,0,0,0
55,494.5,0,0,0,0,1
55,495.5,0,0,0,0,1
0,490.5,0,0,0,0,1
60,417,0,0,0,0,0
65,551.5,1,0,0,0,1
0,417,0,0,0,0,0
0,495,0,0,0,0,1
63,536,1,0,0,0,1
56,409.5,0,0,0,0,0
53,482,0,0,0,1,1
0,327,0,0,0,0,0
62,471.5,0,0,0,0,0
0,451.5,0,0,0,0,0
0,393,0,0,0,1,0
60,429.5,0,0,0,0,0
56,502,1,0,0,0,1
56,393,0,0,0,0,0
52,376,0,0,0,0,0
50,371.5,0,0,0,0,0
59,451.5,0,0,0,0,0
52,304,0,0,0,0,0
62,569.5,0,0,0,0,1
55,503,1,0,0,0,1
60,494.5,1,0,0,0,1
62,595,0,0,0,0,1
60,378,0,0,0,0,0
62,522,1,0,0,0,1
54,400.5,0,0,0,0,0
61,382,0,0,0,0,0
52,397,0,0,0,0,0
55,488,0,0,0,0,1
59,552,0,0,0,0,1
53,437.5,0,0,0,0,0
59,512,1,0,0,0,1
62,487.5,0,0,0,0,1
59,526.5,1,0,0,0,1
53,560,1,0,0,0,1
51,379.5,0,0,0,0,0
58,525,0,0,0,0,1
58,505.5,1,0,0,0,1
64,577,0,0,0,0,1
56,581,1,0,0,1,1
51,464,0,0,0,0,0
62,605,1,0,1,0,1
57,474.5,0,0,1,0,0
63,676.5,0,0,0,0,1
54,473.5,0,0,0,0,0
64,472.5,0,0,0,0,0
58,583,1,0,0,1,1
54,419.5,0,0,0,0,0
62,530.5,0,0,0,0,1
49,383,0,0,0,0,0
55,500,1,0,1,0,1
59,548,0,0,0,0,1
53,492.5,0,0,0,0,1
59,608,1,0,0,0,1
55,447,0,0,0,0,0
65,550,0,0,0,0,1
67,434,0,0,0,0,0
58,413.5,0,0,0,0,0
57,382,0,0,0,0,0
55,456.5,0,0,0,0,0
60,513.5,1,0,0,0,1
59,576,0,0,0,0,1
67,597.5,1,0,0,0,1
60,582.5,0,0,0,0,1
65,572,1,0,0,0,1
64,459,1,0,0,0,0
54,516.5,0,0,0,1,1
54,519,0,0,0,0,1
51,377,0,0,0,0,0
54,384.5,0,0,0,0,0
54,461.5,0,0,1,0,0
52,528.5,0,0,1,0,1
58,461.5,0,0,0,0,0
59,560,1,0,0,0,1
59,483,0,0,0,0,1
56,513,0,0,0,0,1
59,499.5,0,0,0,0,1
53,423.5,0,0,0,0,0
56,387,0,0,0,0,0
55,333.5,0,0,0,0,0
58,430,0,0,0,0,0
53,516,0,0,0,0,1
51,353,1,0,0,0,0
53,529,1,0,0,0,1
51,471.5,1,0,0,0,0
60,593.5,1,0,0,0,1
51,461,0,0,0,0,0
50,395.5,0,0,0,0,0
61,687,1,0,0,0,1
58,520,1,0,0,0,1
54,515,1,0,0,0,1
61,575,1,0,1,0,1
60,619.5,1,0,0,0,1
48,531.5,1,0,0,0,1
55,360,0,0,0,0,0
51,369.5,0,0,0,0,0
55,551,1,0,0,0,1
61,507.5,0,0,0,0,1
64,420,0,0,0,0,0
54,453.5,1,0,0,0,0
56,473.5,0,0,1,0,0
52,516,0,0,0,0,1
60,628.5,1,0,0,0,1
59,442.5,1,0,0,0,0
64,454.5,1,0,0,0,0
51,483.5,1,0,0,0,1
51,442,0,0,1,0,0
65,470,0,0,0,0,0
61,554.5,0,0,0,0,1
59,458.5,0,0,0,0,0
65,643.5,1,0,0,0,1
57,436,0,0,0,0,0
62,593.5,1,0,0,0,1
58,470,0,0,0,0,0
64,595.5,1,0,0,0,1
59,398.5,0,0,0,0,0
64,483,1,0,0,0,1
48,404,0,0,0,0,0
59,429,0,0,0,0,0
56,476,0,0,0,0,1
60,487,1,0,1,1,1
54,398.5,0,0,0,0,0
59,512,0,0,0,0,1
55,518,1,0,0,0,1
56,579.5,1,0,1,0,1
64,594,1,0,0,0,1
54,446,1,0,0,0,0
52,449.5,0,0,0,0,0
62,559,0,0,0,0,1
58,611,0,0,1,1,1
64,523.5,1,0,0,0,1
60,447,0,0,0,0,0
56,587,1,0,0,0,1
68,650,1,0,0,0,1
57,466,0,0,0,0,0
52,457.5,0,0,0,0,0
49,372,0,0,0,0,0
54,514.5,0,0,0,0,1
52,404,0,0,0,0,0
64,546,1,0,0,0,1
65,500.5,1,0,0,0,1
63,593.5,1,0,0,0,1
59,602,0,0,0,0,1
53,327,0,0,0,0,0
53,456,0,0,0,0,0
51,599,1,0,0,0,1
56,531.5,0,0,0,0,1
53,601,1,0,0,0,1
65,644,0,0,0,0,1
53,546.5,0,0,0,0,1
65,678.5,1,0,1,0,1
54,424.5,0,0,0,0,0
61,491,0,0,0,0,1
49,548.5,1,0,1,1,1
55,375.5,0,0,0,0,0
65,558,0,0,0,1,1
61,534,1,0,0,0,1
51,512.5,0,0,0,1,1
49,413.5,0,0,0,0,0
55,481,1,0,0,0,1
53,495.5,1,0,0,0,1
43,446.5,0,0,0,0,0
59,493,0,0,1,0,1
56,502,1,0,0,0,1
52,483.5,0,0,1,1,1
66,548.5,0,0,0,0,1
59,433,0,0,0,0,0
66,618.5,1,0,0,0,1
50,530,0,0,0,0,1
55,620,1,0,0,0,1
51,399.5,1,0,0,0,0
54,436,0,0,1,0,0
60,391.5,1,0,0,0,0
65,635,1,0,0,1,1
66,560,1,0,0,0,1
64,395.5,0,0,0,0,0
68,658.5,1,0,1,1,1
52,519.5,1,0,0,0,1
67,635.5,1,0,1,1,1
56,511,0,0,0,0,1
0,348,0,0,0,0,0
55,500,1,0,1,0,1
55,489.5,0,0,0,0,1
51,486.5,0,0,0,0,1
60,598.5,1,0,0,0,1
51,526.5,0,0,0,0,1
60,505.5,1,0,1,0,1
55,536.5,1,0,0,1,1
65,443,0,0,0,0,0
62,604.5,1,0,0,1,1
48,333.5,0,0,0,0,0
57,529,0,0,0,0,1
53,531,0,0,0,0,1
59,553,0,0,0,0,1
65,475.5,1,0,0,0,1
66,490.5,0,0,0,0,1
59,353,1,0,0,0,0
53,598,1,0,0,0,1
48,471.5,0,0,0,1,0
58,442.5,0,0,0,0,0
56,506.5,1,0,0,0,1
57,561.5,0,0,1,0,1
49,335,0,0,1,0,0
54,494.5,0,0,0,1,1
62,475.5,0,0,0,0,1
52,472,1,0,0,1,0
55,471,0,0,0,0,0
62,681,0,0,0,0,1
60,554,0,0,0,0,1
66,674.5,1,0,1,0,1
62,562.5,0,0,0,1,1
60,532.5,1,0,0,0,1
56,359.5,0,0,0,0,0
64,615,1,0,0,0,1
56,489.5,0,0,0,0,1
63,541.5,1,0,0,0,1
56,553,0,0,0,0,1
63,461.5,0,0,0,0,0
56,509.5,0,0,0,1,1
64,585,0,0,1,0,1
51,445,0,0,0,0,0
55,471,1,0,0,0,0
56,491,1,0,0,0,1
60,527.5,1,0,0,0,1
56,565.5,1,0,1,1,1
0,429.5,0,0,0,0,0
65,605.5,1,0,0,0,1
52,444,0,0,0,0,0
60,558.5,1,0,0,0,1
62,462,0,0,0,0,0
60,605,1,0,0,0,1
53,409.5,0,0,0,0,0
64,570,0,0,0,0,1
55,314.5,0,0,0,0,0
59,551,0,0,0,0,1
56,375,0,0,0,0,0
62,538.5,1,0,0,0,1
56,573,1,0,0,1,1
53,556.5,0,0,0,0,1
53,458,1,0,0,0,0
62,472,0,0,0,0,0
61,604,1,0,0,0,1
64,515,0,0,0,0,1
51,397.5,0,0,1,0,0
55,463.5,0,0,0,0,0
55,476,0,0,0,0,1
57,445.5,0,0,0,0,0
60,603,1,0,0,0,1
64,597.5,0,0,0,1,1
54,344,0,0,0,0,0
53,481.5,0,0,0,0,1
62,661,1,0,1,1,1
61,603,1,0,0,0,1
62,497.5,0,0,0,0,1
65,596,1,0,0,0,1
0,436,0,0,0,0,0
54,479,1,0,0,0,1
67,639.5,1,0,0,0,1
64,606.5,1,0,0,0,1
52,465.5,0,0,0,0,0
59,600.5,1,0,0,0,1
51,505.5,0,0,0,0,1
58,511,0,0,0,0,1
52,381,0,0,0,0,0
61,598,0,0,1,0,1
57,507.5,0,0,0,0,1
0,424,0,1,1,0,0
54,428,0,0,0,0,0
58,521,1,0,0,0,1
62,673.5,1,0,1,1,1
55,379.5,0,0,0,0,0
46,357.5,0,1,0,0,0
66,668.5,1,0,1,0,1
61,656,0,0,1,0,1
52,508.5,0,0,1,0,1
52,458,0,0,1,0,0
52,524,1,0,0,0,1
57,543.5,1,0,1,1,1
66,574.5,1,0,0,0,1
58,453.5,1,0,0,0,0
66,699,1,0,1,1,1
62,587.5,0,0,0,0,1
54,478.5,0,0,0,0,1
64,588.5,1,0,0,0,1
0,591,0,0,1,1,1
60,673,1,1,1,1,1
54,536.5,1,1,0,1,1
47,335.5,0,0,0,0,0
53,346,1,0,0,0,0
61,617.5,1,0,0,0,1
58,521.5,0,0,0,0,1
52,407,1,0,1,1,0
56,494.5,0,0,0,0,1
50,438.5,0,0,1,1,0
57,419,0,0,0,0,0
58,510.5,0,0,0,1,1
56,491.5,0,0,0,0,1
54,534,1,0,0,0,1
59,646,1,0,0,0,1
49,557,1,0,0,0,1
64,622,1,0,0,0,1
56,386.5,0,0,0,0,0
51,519.5,1,0,0,0,1
51,498,0,0,0,0,1
58,557,1,0,0,0,1
51,365.5,0,0,0,0,0
53,539.5,1,0,0,0,1
54,357,0,0,0,0,0
67,692.5,1,0,0,1,1
60,612.5,0,0,0,0,1
49,439,0,0,1,0,0
56,565.5,0,1,0,0,1
49,453.5,0,0,1,0,0
48,520.5,1,0,0,0,1
50,521.5,0,0,0,1,1
58,527,0,0,0,0,1
53,483.5,0,0,1,0,1
51,372,0,0,0,0,0
62,544.5,1,0,0,0,1
48,539,0,0,0,0,1
49,508.5,1,0,1,1,1
59,520,0,0,1,0,1
60,536.5,0,0,0,0,1
59,567,1,0,0,0,1
52,339.5,0,0,0,0,0
57,577,0,0,0,1,1
61,551,0,0,0,0,1
61,453,0,0,0,0,0
64,506.5,1,0,0,0,1
58,492,0,0,0,0,1
48,353,0,0,0,0,0
53,325.5,0,0,0,0,0
56,572.5,1,0,1,0,1
61,570.5,1,0,0,0,1
55,366.5,0,0,0,0,0
49,460.5,0,0,0,0,0
60,625,1,0,0,0,1
59,592.5,0,0,0,0,1
61,362.5,0,0,0,0,0
58,596.5,1,0,0,1,1
51,348.5,0,0,0,0,0
52,479,0,0,0,0,1
51,547,0,0,1,0,1
54,382,0,0,0,0,0
53,547,0,0,0,0,1
49,502,0,0,0,0,1
57,529,0,0,0,1,1
64,592.5,1,0,0,0,1
60,516.5,0,0,0,0,1
60,681,1,0,0,0,1
54,496.5,0,0,1,0,1
52,450,0,0,1,0,0
56,445,1,0,1,1,0
53,325,1,0,1,0,0
47,419.5,0,0,0,0,0
62,451,0,0,0,0,0
64,514,0,0,0,0,1
57,475.5,0,0,0,0,1
61,518,0,0,0,0,1
61,508.5,1,0,0,0,1
62,405,0,0,0,0,0
55,457,0,0,0,0,0
60,523.5,1,0,0,0,1
52,376,0,0,0,0,0
54,512,0,0,1,0,1
55,450.5,0,0,0,0,0
52,532,0,0,0,1,1
54,368.5,0,0,0,0,0
59,555.5,1,0,0,0,1
63,506.5,1,0,0,1,1
63,580.5,1,0,0,1,1
58,654.5,1,0,0,0,1
59,535,0,0,0,0,1
66,668,1,0,0,1,1
63,564,0,0,0,1,1
52,395,0,0,0,0,0
63,586.5,1,0,0,1,1
56,598,0,0,1,1,1
62,541.5,0,0,0,0,1
58,628.5,1,1,1,1,1
56,429,0,0,0,0,0
50,391.5,1,0,0,0,0
52,485,0,0,0,0,1
59,427,0,0,1,0,0
60,482.5,0,0,0,0,1
61,562.5,0,0,0,0,1
54,446.5,0,0,0,0,0
53,400.5,0,0,0,0,0
55,538,0,0,0,0,1
63,581.5,1,0,0,0,1
63,521.5,1,0,0,1,1
52,431.5,0,0,0,0,0
62,567.5,1,0,0,0,1
50,431.5,0,0,0,0,0
52,529.5,0,0,0,0,1
49,466,0,0,0,0,0
62,638.5,0,1,0,1,1
56,405.5,0,0,0,0,0
55,509.5,0,0,0,0,1
65,530,0,0,0,0,1
48,459,0,0,1,1,0
65,652,1,0,0,0,1
61,556,1,0,0,0,1
50,542,0,0,0,0,1
61,454,0,0,0,0,0
58,618,1,0,0,0,1
50,432.5,0,0,0,0,0
58,578,1,0,0,0,1
54,360,0,0,0,0,0
55,437.5,0,0,0,0,0
59,543.5,1,0,0,0,1
58,608.5,1,0,0,0,1
57,529,1,0,0,0,1
65,639,1,0,0,0,1
60,536.5,1,0,0,0,1
56,507.5,1,0,0,0,1
53,543,0,0,1,1,1
54,538.5,0,0,0,0,1
52,526,1,0,1,1,1
54,540.5,0,0,0,0,1
58,594,1,0,1,0,1
63,383,1,0,0,0,0
63,511.5,0,0,0,0,1
51,559,0,0,0,0,1
60,655,1,0,0,0,1
52,416,0,0,0,0,0
53,576.5,1,0,0,1,1
64,683.5,0,0,0,0,1
0,463.5,0,0,1,0,0
52,461.5,0,0,1,1,0
51,533.5,0,0,0,0,1
0,329,0,0,0,0,0
55,595,0,0,0,0,1
56,600,1,0,1,0,1
61,521.5,1,0,0,0,1
56,546,0,0,0,1,1
53,459.5,0,0,0,0,0
58,608,0,0,0,0,1
59,409.5,0,0,0,0,0
60,610.5,1,0,0,0,1
57,504.5,0,0,0,0,1
60,509,0,0,0,0,1
56,517,0,0,0,0,1
52,385,0,0,0,0,0
64,607.5,1,0,0,0,1
50,480,1,0,0,0,1
56,566.5,0,0,0,0,1
47,313,0,0,0,0,0
51,372,0,0,0,0,0
50,391.5,0,0,0,0,0
54,593.5,1,0,0,0,1
60,496.5,1,0,0,0,1
56,552.5,0,0,0,0,1
58,625,1,0,0,0,1
57,550.5,1,0,0,0,1
55,461,0,0,0,0,0
61,481.5,0,0,0,0,1
58,560,0,0,1,1,1
55,558.5,0,0,0,0,1
62,649.5,0,0,0,0,1
57,516,0,0,0,0,1
56,499.5,0,0,0,0,1
58,695.5,1,0,0,0,1
57,406,1,0,0,0,0
62,568.5,0,0,0,0,1
56,473,1,0,0,1,0
59,485.5,0,0,0,0,1
59,499,0,0,0,0,1
51,585.5,0,0,1,0,1
62,610,1,0,0,0,1
59,588,1,0,1,1,1
53,566,0,1,1,0,1
56,488,1,0,0,0,1
55,383.5,0,0,0,0,0
58,548.5,1,0,0,1,1
52,461.5,1,0,0,0,0
57,537,0,0,0,0,1
56,538.5,1,0,0,0,1
64,528.5,1,0,0,0,1
56,451,0,0,0,0,0
61,534,1,0,0,0,1
67,571.5,1,0,0,1,1
52,527,1,0,1,1,1
60,485.5,0,0,0,0,1
62,616.5,1,0,0,0,1
62,529,0,0,1,0,1
60,461,0,0,0,0,0
51,318.5,0,0,0,0,0
55,526,1,0,0,0,1
59,414,0,0,0,0,0
60,426,0,0,0,0,0
64,511.5,1,0,0,0,1
52,441.5,1,0,0,0,0
58,481.5,0,0,0,0,1
55,478.5,0,0,0,0,1
60,667.5,1,1,0,0,1
50,395.5,0,0,1,0,0
54,398.5,0,0,0,0,0
58,516.5,0,0,0,0,1
55,532,0,0,0,0,1
54,317,1,0,0,0,0
62,526.5,1,0,0,0,1
54,459,0,0,0,0,0
53,434.5,0,0,0,0,0
55,446.5,0,0,0,0,0
56,464.5,0,0,0,0,0
53,516.5,1,0,0,0,1
55,414.5,0,0,0,0,0
52,547,0,0,0,0,1
51,419.5,1,0,1,0,0
60,405,0,0,0,0,0
67,461.5,0,0,0,0,0
58,429,0,0,0,0,0
53,527,1,0,0,0,1
64,670.5,1,0,0,0,1
49,452.5,0,0,0,0,0
59,509.5,0,0,0,0,1
59,618,1,0,0,0,1
64,616,1,0,0,0,1
49,449.5,1,0,0,0,0
55,464,0,0,0,0,0
52,499,0,0,0,0,1
62,495,0,0,0,0,1
60,585.5,1,0,1,1,1
58,509.5,0,0,0,0,1
54,301,0,0,0,0,0
57,428,0,0,0,0,0
62,564,1,0,0,0,1
50,505.5,0,0,0,0,1
52,493,0,0,0,1,1
62,627,1,0,0,1,1
56,451.5,0,0,0,0,0
66,576.5,1,0,0,0,1
63,519,1,0,0,0,1
54,488,1,0,0,0,1
51,398.5,0,0,0,0,0
64,569.5,1,0,0,1,1
56,408,0,0,0,0,0
69,681,1,0,1,1,1
52,539,1,0,0,0,1
62,580.5,1,0,0,0,1
50,442,0,0,0,0,0
55,465,0,0,0,0,0
47,381,0,0,0,0,0
54,409.5,0,0,0,0,0
61,645,1,0,0,0,1
64,498.5,0,0,0,0,1
57,504.5,0,0,1,0,1
61,527,0,0,0,0,1
64,646.5,1,0,0,1,1
53,352.5,0,0,0,0,0
62,516.5,0,0,0,0,1
51,416.5,0,0,0,0,0
62,463.5,0,0,0,0,0
51,386,0,0,0,0,0
54,487,0,0,0,0,1
66,660,1,0,0,0,1
66,654,1,0,0,0,1
60,453.5,0,0,0,0,0
65,634.5,1,0,0,0,1
54,435.5,0,0,0,0,0
60,655,1,0,0,0,1
61,544,0,0,0,0,1
63,682.5,1,0,0,0,1
58,605,1,0,1,0,1
52,379.5,0,0,0,0,0
56,445,0,0,0,0,0
56,590.5,1,0,1,1,1
57,336.5,0,0,0,0,0
60,564,1,0,0,0,1
56,550.5,1,0,0,1,1
59,463,0,0,0,0,0
58,526.5,0,0,0,0,1
51,357,0,0,0,0,0
63,570,1,0,0,0,1
67,611.5,1,0,0,0,1
52,503,1,0,1,1,1
56,542,0,0,1,1,1
58,451,0,0,0,0,0
54,478.5,1,0,0,0,1
58,486,0,0,0,0,1
62,606,1,0,1,1,1
55,451.5,0,0,1,0,0
59,555.5,1,0,0,0,1
58,499,0,0,0,0,1
60,529,1,0,0,0,1
61,688,1,0,0,0,1
56,561.5,0,0,0,1,1
53,418,0,0,0,0,0
52,501.5,1,0,0,0,1
66,505.5,0,0,0,0,1
58,437,0,0,0,0,0
60,551.5,0,0,0,0,1
56,614.5,1,0,0,0,1
59,408.5,1,0,0,0,0
63,437,0,0,0,0,0
51,511.5,1,0,0,0,1
60,581,1,0,0,1,1
66,485.5,1,0,0,0,1
59,433,0,0,0,1,0
62,508.5,1,0,0,0,1
54,441,0,0,1,0,0
62,466,0,0,0,0,0
55,566.5,1,0,0,1,1
53,463.5,0,0,0,0,0
60,571.5,1,0,1,0,1
50,375,0,0,0,0,0
53,317,0,0,0,0,0
65,687,1,0,0,0,1
55,458,0,0,0,0,0
56,343,0,0,0,0,0
57,335.5,0,0,0,0,0
61,637.5,1,0,0,0,1
64,648.5,0,0,0,0,1
54,492.5,0,0,0,0,1
62,497,1,0,0,0,1
51,530,1,0,1,0,1
50,410,0,0,0,0,0
62,487.5,1,0,0,0,1
54,421.5,1,0,0,0,0
50,502,1,0,1,0,1
63,641.5,1,0,0,0,1
61,661.5,1,0,1,0,1
62,545,1,0,0,0,1
64,535.5,1,0,0,0,1
56,516,0,0,0,0,1
51,417,0,0,0,0,0
50,371.5,0,0,0,0,0
65,599.5,1,0,1,0,1
57,577,1,0,0,1,1
53,543.5,0,0,0,0,1
65,578,1,0,1,0,1
52,301.5,0,0,1,1,0
59,594,0,0,0,0,1
53,339.5,0,0,0,0,0
56,574.5,0,0,1,1,1
59,443,0,0,0,0,0
49,379.5,0,0,0,0,0
62,617,1,0,0,0,1
52,349,1,0,1,0,0
52,338,0,0,0,0,0
57,392.5,0,0,0,0,0
52,467.5,0,0,0,0,0
53,350.5,0,0,0,0,0
60,482.5,1,0,0,0,1
